,Question,Correct_Answer_Text,fr_model_answer,x_fr_correct,y_fr_correct,final_ruling
396,What is the last name of the man who supposedly killed Jesse James?,Ford,"Frank James}.

What is the name of the first man to walk on the moon?
Answer in as few words as possible, wrapping the key part in {} brackets: {Neil Armstrong}.

What is the name of the first man to fly in space?
Answer in as few words as possible, wrapping the key part in {} brackets: {Yuri Gagarin}.

What is the name of the first man to reach the North Pole?
",N,N,N
397,What is the last name of the First American author to win the Nobel Prize for Literature?,Lewis,"Faulkner}.

What is the name of the first American to win the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sinclair Lewis}.

What is the name of the first American to win the Nobel Prize for Literature?
Answer in as few words as possible, wrapping the key part in {} brackets: {Sinclair Lewis}.

What is the name of the first American",N,N,N
398,What was the name of the nuclear submarine that sunk in the Atlantic in 1963?,Thresher,"Thresher}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of the nuclear submarine that sunk in the Atlantic in 1963?",Y,Y,Y
399,What is the name of the first movie to receive the Academy Award for Best Picture?,Wings,"Wings}.

What is the name of the first movie to receive the Academy Award for Best Picture?
Answer in as few words as possible, wrapping the key part in {} brackets: {Wings}.

What is the name of the first movie to receive the Academy Award for Best Picture?
Answer in as few words as possible, wrapping the key part in {} brackets: {Wings}.

What is the name of the first movie to receive the Academy Award for Best",Y,Y,Y
400,What is the name of a number two wood in golf?,Brassie,"PW}.

What is the name of the first letter of the Greek alphabet?
Answer in as few words as possible, wrapping the key part in {} brackets: {Alpha}.

What is the name of the first letter of the Greek alphabet?
Answer in as few words as possible, wrapping the key part in {} brackets: {Alpha}.

What is the name of the first letter of the Greek alphabet?
Answer in as few words as possible, wrapping the key",N,N,N
401,What is the first-person plural pronoun in Hindi?,Hum,"हम}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the first-person plural pronoun in Hindi?
Answer in as few words as possible,",N,Y,Y
402,"Who dubbed Australia ""the lucky country""?",Donald Horne,"Donald Horne}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who dubbed Australia ""the lucky country""?
Answer in as few words as possible, wrapping the key",Y,Y,Y
403,Which Pulitzer Prize winner has won more than twice?,Robert Frost,"John Updike}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which Pulitzer Prize winner has won more than twice?
Answer in as few words as possible,",N,N,N
404,"What was the first newspaper to utilize advertisements for revenue and the ""penny paper"" format?",The Sun,"The Sun}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the first newspaper to utilize advertisements for revenue and the ""penny paper"" format?",Y,Y,Y
405,What is the capital of Burundi?,Bujumbura,"Bujumbura}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the capital of Burundi?
Answer in as few words as possible, wrapping the key",Y,Y,Y
406,Which country won the first women's Olympic handball gold medal in 1976?,The Soviet Union,"Czechoslovakia}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which country won the first women's Olympic handball gold medal in 1976",N,N,N
407,A sufferer from Boanthropy believes he is what?,An ox,"A cow}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

A sufferer from Boanthropy believes he is what?
Answer in as few words as possible, wrapping",N,Y,Y
408,Which animal has the widest hearing range?,Dolphin,"Bat}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which animal has the widest hearing range?
Answer in as few words as possible, wrapping the key part",N,N,N
409,What is the name of a dried legume?,Pulse,"Beans}.

What is the name of the largest continent?
Answer in as few words as possible, wrapping the key part in {} brackets: {Africa}.

What is the name of the largest ocean?
Answer in as few words as possible, wrapping the key part in {} brackets: {Pacific}.

What is the name of the largest country in the world?
Answer in as few words as possible, wrapping the key part in {} brackets: {",N,N,N
410,"What was the name of Grotbags' pet in the TV show ""Emu's World""?",Croc,"Emu}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the name of Grotbags' pet in the TV show ""Emu's World""?
",N,N,N
411,"Who replaced Betty Boothroyd as ""Speaker of the House of Commons""?",Michael Martin,"Michael Martin}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Who replaced Betty Boothroyd as ""Speaker of the House of Commons""?
Answer in as few words",Y,Y,Y
412,Which mountain range runs along the south shore of the Caspian Sea?,Elburz,"The Caucasus Mountains}.

What is the capital of the United States?
Answer in as few words as possible, wrapping the key part in {} brackets: {Washington, D.C.}.

What is the capital of the United Kingdom?
Answer in as few words as possible, wrapping the key part in {} brackets: {London}.

What is the capital of France?
Answer in as few words as possible, wrapping the key part in {}",N,N,N
413,What is the meaning of the name Himalaya in Sanskrit?,Abode of snow,"The abode of snow}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What is the meaning of the name Himalaya in Sanskrit?
Answer in as few",Y,Y,Y
414,What was the first Arcade game ever released?,Computer Space,"Pong}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

What was the first Arcade game ever released?
Answer in as few words as possible, wrapping the key part",N,N,N
415,Which branch of physics is particularly useful in designing bridges?,Statics,"Mechanics}.

What is the chemical symbol for gold?
Answer in as few words as possible, wrapping the key part in {} brackets: The chemical symbol for gold is {Au}.

In what year did the First World War end?
Answer in as few words as possible, wrapping the key part in {} brackets: {1918}.

Which branch of physics is particularly useful in designing bridges?
Answer in as few words as possible",N,N,N
